SMILES,LIBRARY,ANTIBIOTIC_ACTIVITY
C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(=O)OCC1=C(C)OC(=O)O1)[C@H]1CCCO1,BROAD,0.202958374
CN[C@H]1CN(C[C@@H]1OC)c1ccc2c(n1)N(C=C(C(=O)O)C2=O)c1nccs1,BROAD,0.230308147
CO/N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C[n+]1ccn2ncccc12)c1nsc(n1)N,BROAD,0.507258949
OC(=O)[C@H]1C2C(=O)N(CC(F)(F)F)C[C@]32O[C@]1(C=C3)[N+](=O)[O-],BROAD,0.204035936
OC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H](N1)c1ccc(cc1Cl)Cl,BROAD,0.253782678
C[C@@H](O)[C@H]1[C@H]2SC(=C(N2C1=O)C(=O)O)[C@H]1CCCO1,BROAD,0.388796143
Cc1cnc2c(c(nn2c1)C(=O)N1CCCn2nc(cc2C1)C(=O)O)Cl,BROAD,0.242267496
COC(=O)[C@H]1C2C(=O)N(CC(F)(F)F)C[C@]32O[C@]1(C=C3)[N+](=O)[O-],BROAD,0.207470925
CC(C)Oc1ccc(cc1[C@@H](N1CCN(CC1)CC1CC1)C(=O)O)Cl,BROAD,0.287481453
CN1[C@@H](C[C@@H]([C@@H]1c1cccc(c1)Cl)C(=O)NC1CCOCC1)C(=O)O,BROAD,0.210935709
OC(=O)c1cccnc1N1CCc2onc(c2C1)-c1cccc(c1)F,BROAD,0.204797944
CSCc1noc(n1)CNC(=O)COc1ccc(cc1Cl)Cl,BROAD,0.21593176
CO[C@H]1COC[C@@H]1NC(=O)C1(CCNCC1)Oc1ccc(cc1)Cl,BROAD,0.238780358
FC(F)(F)c1ccccc1Cn1cc(nn1)C(=O)NCCN1CCNC1=O,BROAD,0.263816782
OC1=CC=CN2C(=O)C(=CN=C21)C(=O)N1CCO[C@@H](C1)C(F)(F)F,BROAD,0.206281743
O[C@H]1COCCN(C1)C(=O)C1CCN(CC1)c1ccc(cn1)C(F)(F)F,BROAD,0.292078698
Clc1cc(cc(c1)NC(=O)N1CCN2[C@@H](C1)C(=O)NCC2=O)Cl,BROAD,0.275995515
C[C@H]1CN(C(=O)CN1C(=O)c1ncc(cc1F)F)c1ccc(cc1)Cl,BROAD,0.2821531
O[C@H]1COCCN(C1)Cc1cc(no1)-c1ccccc1OC(F)(F)F,BROAD,0.200231285
CN1[C@H]([C@H](C[C@@]1(C)C(=O)O)C(=O)N[C@H]1CC[C@H](O)CC1)c1ccc(cc1)Cl,BROAD,0.221416868
Cc1cccc(c1F)[C@@H](N1CCN(CC1)c1ncccc1C)C(=O)O,BROAD,0.237407503
CSCCc1nc(n(n1)[C@H]1CCS(=O)(=O)C1)-c1ncc(cc1F)F,BROAD,0.229489158
OC(=O)c1cccc(c1)[C@H]1CCCN(C1)C(=O)Nc1ccc(cc1F)F,BROAD,0.216074954
COCCN1C[C@@H]2CN(C[C@@]2(C1)C(=O)O)C(=O)c1ccc(cc1Cl)F,BROAD,0.267084398
OC(=O)[C@H]1CN(CCN1)C(=O)c1[nH]c2ccc(cc2c1-c1ccccc1)Cl,BROAD,0.237506729
CC(=O)N1C[C@H]2CN(Cc3cc4cc(ccc4n3C)F)C[C@]2(C1)C(=O)O,BROAD,0.229825224
CSc1ccc(cc1)C(=O)N1C[C@@H]2CN(C[C@@]2(C1)C(=O)O)C1CCCC1,BROAD,0.222175055
CN1C[C@@H](C[C@H]1CO)NC(=O)c1cc2nc(cc(n2n1)C(F)(F)F)C,BROAD,0.244000695
OC(=O)[C@@]12CN(C[C@H]2CN(C1)C(=O)Cc1ccc(cc1F)F)C1CCCC1,BROAD,0.22420462
CSc1ccc(cc1)[C@@H](N1CCN(CC1)Cc1csc(n1)C)C(=O)O,BROAD,0.237566546
CC(C)n1cnnc1CN(C)C(=O)[C@@H](O)c1ccc(cc1)C(F)(F)F,BROAD,0.228413889
OC(=O)c1cc(ccc1O)CN1CCN(CC1)c1ncc(cn1)Cl,BROAD,0.209847458
CO/N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)C)c1csc(n1)N,BROAD,0.420649847
CC(C)N/C(=N\C(C)C)SCC(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)C,BROAD,0.338772123
CO/N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C[n+]1cccc2c1CCC2)c1csc(n1)N,BROAD,0.508093256
CC/C=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)COC(=O)N)c1csc(n1)N,BROAD,0.321090204
C[C@@H](OC(=O)OC1CCCCC1)OC(=O)C1=C(CS[C@H]2[C@@H](NC(=O)Cc3csc(n3)N)C(=O)N21)CSc1nnnn1CCN(C)C,BROAD,0.335438285
C[C@@H](O)[C@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]1CN[C@@H](C1)C(=O)Nc1cccc(c1)C(=O)O,BROAD,0.436687669
CN(C)CCCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2cc(cc(c2)Cl)Cl)O1,BROAD,0.255001254
CN(C)CCCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2cc(cc(c2)Cl)Cl)O1,BROAD,0.24775016
[O-][N+](=O)[C@@]12C[C@H]3[C@@](CN(CC(F)(F)F)S3(=O)=O)(O1)C=C2,BROAD,0.209281898
[O-][N+](=O)[C@@]12C[C@H]3C(=O)N(CC(F)(F)F)C[C@@]3(O1)C=C2,BROAD,0.207075185
CN(C)C(=O)N1C[C@@H]2CC[C@H](C1)N(C2)C(=O)Nc1ccc(c(c1)F)F,BROAD,0.21289575
C[C@H]1COc2c(c(cc3c2N1C=C(C(=O)O)C3=O)F)F,BROAD,0.479756266
FC(F)(F)c1cc(ccc1N1CCOCC1)NC(=O)CCn1cnnn1,BROAD,0.308557303
O[C@H]1CC(=O)N[C@H]2[C@@H]1S[C@H]1N[C@H]3CCCCC[C@@H]3[C@@H]([C@H]12)C(F)(F)F,BROAD,0.237886508
CC(C)(C)C(=O)CS[C@H]1N[C@H]2NC(=O)N[C@@H](O)[C@@H]2S1,BROAD,0.289377073
CCOC(=O)CSc1nnc(n1C)CS[C@H]1N[C@H]2S[C@@H](C)[C@@H](C)[C@@H]2C(=O)N1,BROAD,0.422958765
CSc1nnc(n1CCNC(=O)Nc1cccc(c1)Cl)SC,BROAD,0.21107829
Fc1cccc(c1)N=C1NC(=O)[C@@H](CC(=O)Nc2cc(ccc2Cl)Cl)S1,BROAD,0.217381173
OC(=O)c1nccnc1C(=O)N1CCCN(CC1)c1c(cncc1Cl)Cl,BROAD,0.383885665
CS[C@H]1N[C@H]2[C@@H](NC(=S)NC2=S)S1,BROAD,0.320323848
CN1CCC[C@H]1COc1c(cc(cc1Cl)/C=C/c1cccc(c1)C(=O)O)C,BROAD,0.239928253
Clc1ccc(cc1)[C@H]1CC(=Nc2nnnn21)c1ccc(cc1)Cl,BROAD,0.239552841
OC[C@H]1CCN(C1)C(=O)Nc1ccc(c(c1)OC(F)F)Cl,BROAD,0.213775733
CC1(C)[C@@H](NC(=O)N2C[C@@H](O)C[C@@H]2c2ccc(cc2)C(F)(F)F)[C@H]2CCO[C@H]21,BROAD,0.280766986
C[C@@H](O)C[C@H]1COCCN1C(=O)Nc1cc(cc(c1)Cl)Cl,BROAD,0.216976709
C[C@@H](O)CN(C)C(=O)N[C@H]1CCN(C1)c1ccc(cc1)C(F)(F)F,BROAD,0.288416594
CCO/N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)Sc1nc(cs1)-c1cc[n+](cc1)C)C1=NC(=NP(=O)(O)O)SN1,BROAD,0.552670678
CN[C@H]1[C@@H](O)[C@H]2O[C@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)[C@H](N)C[C@@H]2O[C@@H]1O[C@H]1O[C@H](CO)[C@@H](N)[C@H](O)[C@H]1O,BROAD,0.276466849
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@@H](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)[C@@H](C)Cl,BROAD,0.291713976
CN[C@H](C)[C@@H]1CC[C@@H](N)[C@H](O1)O[C@@H]1[C@@H](N)C[C@@H](N)[C@H](O[C@H]2OC[C@](C)(O)[C@H](NC)[C@H]2O)[C@H]1O,BROAD,0.301189479
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,BROAD,0.534208404
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=C(C(=O)N)C1=O)O)C(=O)c1c(cccc1[C@@]3(C)O)O,BROAD,0.332561524
OC(=O)c1ccc(cc1)CSc1nnc(n1-c1ccc(cc1)F)-c1cccnc1,BROAD,0.208194012
CCN1C=C(C(=O)O)C(=O)c2cc(c(cc21)N1CCN(CC1)C(=O)C(C)C)F,BROAD,0.584888051
COC(=O)C1=NN[C@H]2[C@@H]1C(=O)N(C2=O)c1c(cccc1Cl)Cl,BROAD,0.215006007
OC(=O)c1ccc(cc1)N1C(=O)C[C@@H](SCC(=O)Nc2ccc(cc2)F)C1=O,BROAD,0.25077583
CC(=O)N1CCN(CC1)C[C@@]1(O)CCCN(CC1)C(=O)c1cc(n[nH]1)C(F)(F)F,BROAD,0.207554319
O[C@]1(CCCN(CC1)C(=O)c1cc(n[nH]1)C(F)(F)F)CN1CCOCC1,BROAD,0.220540838
CC[C@@H]1C[C@@H](n2nc(cc2N1)C(=O)N1CCCC[C@@H]1CN(C)C)C(F)(F)F,BROAD,0.23631779
CC[C@@H](C)NC(=O)c1nn2c(c1Cl)N[C@H](C[C@H]2C(F)(F)F)c1cccs1,BROAD,0.235284271
C[C@@H]1CCC[C@H](C)N1C(=O)c1nn2c(c1Cl)N[C@H](C[C@H]2C(F)(F)F)c1cccs1,BROAD,0.233336749
Fc1ccc(cc1)[C@H]1C[C@@H](n2nc(cc2N1)C(=O)N1CCOCC1)C(F)(F)F,BROAD,0.26495149
CCN1C=C(C(=O)O)C(=O)c2cc(c(cc21)N1CCN(CC1)C(=O)c1ccncc1)F,BROAD,0.397028435
CC(C)[C@@H]1C[C@@H](n2nc(cc2N1)C(=O)N1CCCC[C@@H]1CN(C)C)C(F)(F)F,BROAD,0.27807488
CCOC(=O)c1cnn2c1N[C@@H](C[C@@H]2C(F)(F)F)C1CCN(CC1)C(=O)C(CC)CC,BROAD,0.22344674
CC[C@@H]1C[C@@H](n2nc(cc2N1)[C@H]1CCCN1C(=O)C(C)C)C(F)(F)F,BROAD,0.208731441
CCOC(=O)c1cnn2c1N[C@@H](C[C@@H]2C(F)(F)F)C1CCN(CC1)C(=O)C(C)C,BROAD,0.23516962
CC(C)[C@@H]1C[C@@H](n2nc(cc2N1)[C@H]1CCN(C1)CC(=O)N)C(F)(F)F,BROAD,0.203233921
CC(C)[C@@H]1C[C@@H](n2nc(cc2N1)[C@H]1CCN(C1)CC(=O)N(C(C)C)C(C)C)C(F)(F)F,BROAD,0.292898288
CCC(CC)C(=O)N1CC[C@@H](C1)c1cc2n(n1)[C@H](C[C@H](N2)C(C)(C)C)C(F)(F)F,BROAD,0.25619045
CCOC(=O)c1cnn2c1N[C@@H](C[C@@H]2C(F)(F)F)[C@H]1CCCN(C1)C(=O)CCOC,BROAD,0.25828381
CC[C@H]1C[C@H](n2ncc(c2N1)C(=O)N1CCC[C@@H](CN(C)C)C1)C(F)(F)F,BROAD,0.203069836
CCN1C=C(C(=O)O)C(=O)c2cc(c(cc21)N1CCN(CC1)C(=O)c1cccnc1)F,BROAD,0.388946996
FC(F)(F)[C@H]1C[C@@H](Nc2cc(nn21)C(=O)NC[C@H]1CCCO1)c1cccs1,BROAD,0.269770109
FC(F)(F)[C@H]1C[C@@H](Nc2c(c(nn21)C(=O)N1CCOCC1)Cl)c1cccs1,BROAD,0.324890402
OC(=O)[C@@]12CN(C[C@H]2CN(C1)C(=O)c1c(cccc1Cl)F)C1CCCC1,BROAD,0.272768441
FC(F)(F)c1nnc(s1)N1CCN(CC1)C(=O)CN1CCOC1=O,BROAD,0.207865898
CSc1ccccc1-n1nnnc1SCC(=O)Nc1ccccc1Cl,BROAD,0.234884133
CO/N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nc(c(s1)CC(=O)O)C)c1csc(n1)N,BROAD,0.614960681
CC(C)(C)C(=O)OCOC(=O)[C@H]1N2[C@@H](CC2=O)S(=O)(=O)C1(C)C,BROAD,0.312463401
CO/N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C)c1csc(n1)N,BROAD,0.629901513
CC[C@H]1OC(=O)C[C@@H](O)[C@@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@@]2(C)O[C@@H]2[C@@H]1C,BROAD,0.637103349
CNC[C@@H]1CC[C@@H](N)[C@H](O1)O[C@@H]1[C@@H](N)C[C@@H](N)[C@H](O[C@H]2OC[C@](C)(O)[C@H](NC)[C@H]2O)[C@H]1O,BROAD,0.275351575
CO[C@]1(NC(=O)CSC[C@@H](N)C(=O)O)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nnnn1C,BROAD,0.63738987
CN[C@@H]1[C@@H](O)[C@H](OC[C@]1(C)O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@H]1NC(=O)[C@@H](O)CN,BROAD,0.213889032
O[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nnnn1CS(=O)(=O)O)c1ccccc1,BROAD,0.538985749
CO/N=C(\C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)O)c1csc(n1)N,BROAD,0.627566317
[Zn+2].CC[C@@H](C)[C@@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](NC(=O)[C@@H](CCCN)NC1=O)[C@H](C)CC,BROAD,0.300062526
C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=C(C(=O)N)C(=O)[C@@]3(O)C(=C2C(=O)c2c(cccc21)O)O)O,BROAD,0.279242217
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C1=CCC=CC1)C2=O)C(=O)O,BROAD,0.385829423
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1[nH]nc2c(c(ccc12)F)F,BROAD,0.250797883
COC(=O)C1=C([C@@H](C2=C(NC(=O)S2)S1)c1ccc(cc1)Cl)C(=O)OC,BROAD,0.213510182
OC(=O)c1nnn(c1-c1ccc2c(c1)OCO2)-c1ccc(cc1)F,BROAD,0.243811381
Clc1ccc(c(c1)C(=O)NCCn1ccc2c(cccc12)Cl)-n1cnnn1,BROAD,0.230206054
OC(=O)c1ccc(cc1)/N=C/1\S[C@@H](Cc2ccccc2Cl)C(=O)N1[C@H]1C[C@H]2CC[C@@H]1C2,BROAD,0.216873201
COCc1cccc(c1)CNC(=O)Nc1c(c(nn1C)C(F)(F)F)C,BROAD,0.260006736
CN1CCN(CC1)C[C@H]1CN(CCO1)c1ccc2nnc(n2n1)C(F)(F)F,BROAD,0.314896957
COC[C@@H](O)CNC(=O)N[C@H]1C[C@@H](C1)c1cccc(c1)C(F)(F)F,BROAD,0.211851462
C[C@@H](Sc1ccccc1Cl)C(=O)N1CCN2[C@@H](CNC(=O)C2=O)C1,BROAD,0.3418853
CS[C@@H](C)c1cccc(c1)NC(=O)N1CCC2(CCOCC2)C1,BROAD,0.220874457
CC(C)[C@H](N)C(=O)NC[C@H](CC(=O)NC[C@H]1CC[C@@H](CC1)C(=O)O)c1ccc(cc1)Cl,BROAD,0.208427435
CC(C)(C)OC(=O)N1CSC[C@H]1C(=O)NC[C@H](CC(=O)O)c1ccc(cc1)Cl,BROAD,0.267109012
OC(=O)c1cc(ccc1Cl)-n1nnnc1SCc1ccc(cc1)[N+](=O)[O-],BROAD,0.309192713
CC[C@@H](C)NC(=O)[C@H]1N2[C@@H](SC1(C)C)c1ccc(c(c1C2=O)OC)OC,BROAD,0.278920034
OC(=O)c1cc(n(n1)-c1cccc(c1)Cl)-c1ccccc1Cl,BROAD,0.23273454
OC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1cc(ccn1)[N+](=O)[O-],BROAD,0.285913757
CC(C)(C)c1ccc(cc1)[C@H]1SCC(=O)N1c1cccc(c1)C(=O)O,BROAD,0.252485319
CC(C)(C)OC(=O)N1CCCN(CC1)C(=O)Nc1ccc(cc1)OC(F)(F)F,BROAD,0.22904177
OC(=O)COCC(=O)N1CCN(CC1)c1cc(nc2ccccc12)C(F)(F)F,BROAD,0.214365444
CC(C)(CC(=O)O)CC(=O)N1CCN(CC1)c1nc2ccc(cc2s1)Cl,BROAD,0.222776931
OC(=O)CSCC(=O)N1CCN(CC1)c1ccnc2cc(ccc12)Cl,BROAD,0.29272442
OC(=O)c1cc(n(n1)-c1cccc(c1)Cl)-c1ccc(cc1)Cl,BROAD,0.209974004
CC(C)CNC(=O)[C@H]1N2[C@@H](SC1(C)C)c1ccccc1C2=O,BROAD,0.240087846
OC(=O)C1CCN(CC1)C(=O)CSC1=Nc2ccccc2C(=O)N1c1ccc(cc1)Cl,BROAD,0.227098685
OC(=O)c1cc(ccc1Cl)N1NC(=O)c2ccccc2C1=O,BROAD,0.227938614
Cc1c(cccc1N1C(=Nc2ccccc2C1=O)SCC(=O)N1CCC(CC1)C(=O)O)Cl,BROAD,0.218572046
CSc1nsc(n1)SCC(=O)Nc1ccc(c(c1)C(=O)O)Cl,BROAD,0.220565318
OC(=O)C1=NN(CC(=O)Nc2cc(cc(c2)Cl)Cl)C(=O)c2ccccc21,BROAD,0.20113517
OC(=O)C1CCN(CC1)C(=O)CSC1=Nc2cc(ccc2C(=O)N1Cc1ccccc1)Cl,BROAD,0.240367199
Fc1ccc(c(c1)F)NC(=O)CSc1nnc(s1)NC(=O)C1CC1,BROAD,0.223140766
CCCN1C(=O)c2ccc(cc2N=C1S[C@@H](C)C(=O)NC[C@H]1CCCO1)Cl,BROAD,0.202957603
C[C@@H](Sc1nnc(n1N)-c1ccc(cc1)Cl)C(=O)NC[C@H]1CCCO1,BROAD,0.266376223
[O-][N+](=O)c1ccc(o1)C(=O)NCc1nnnn1-c1ccc(cc1)F,BROAD,0.33320969
CN(CC(=O)Nc1ccc(c(c1F)F)F)C(=O)CSCc1c(noc1C)C,BROAD,0.202494114
Clc1cnc(c(c1Cl)Cl)C(=O)OCC(=O)N[C@H]1CCS(=O)(=O)C1,BROAD,0.209081623
Cn1c(c(c2ccccc12)CC(=O)Nc1ccc(cc1F)F)C(=O)O,BROAD,0.223091219
OC(=O)c1ccccc1C(=O)N1CCN(CC1)c1cccc(c1)Cl,BROAD,0.20109743
CCOC(=O)c1c(c(sc1NC(=O)[C@@](F)(OC)C(F)(F)F)C(=O)N1CCCCC1)C,BROAD,0.220737791
COCCNC(=O)c1onc(c1C(=O)O)CSc1ccc(c(c1)F)F,BROAD,0.267197116
Cc1ccc(c(c1)SCc1noc(c1C(=O)O)C(=O)NC[C@H]1CCCO1)C,BROAD,0.274441196
CC(C)(C)OC(=O)N1CCC(CC1)(Cc1cc(no1)-c1ccc(cc1)Cl)C(=O)O,BROAD,0.246923879
CCCC[C@@H]1CCCO[C@@](C1)(C(=O)NCc1cc(n(n1)C)C)C(F)(F)F,BROAD,0.220183294
Cc1cc(nn1C)CNC(=O)[C@]1(C[C@@H](CCCO)CCCO1)C(F)(F)F,BROAD,0.250785836
CCCOC(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OCCC)C,BROAD,0.272707021
OC(=O)c1c(noc1C(=O)NC[C@H]1CCCO1)CSc1ccccc1F,BROAD,0.418214434
Cc1cccc(c1)SCc1noc(c1C(=O)O)C(=O)NC[C@H]1CCCO1,BROAD,0.243583157
CC(C)NC(=O)c1onc(c1C(=O)O)CSc1ccccc1F,BROAD,0.216941836
OC(=O)c1c(noc1C(=O)NC[C@H]1CCCO1)CSc1ccc(cc1)F,BROAD,0.406175272
Cc1ccccc1SCc1noc(c1C(=O)O)C(=O)NC[C@H]1CCCO1,BROAD,0.204300461
CC(C)NC(=O)c1onc(c1C(=O)O)CSc1ccc(c(c1)F)F,BROAD,0.315026405
Cc1cc(cc(c1)SCc1noc(c1C(=O)O)C(=O)NC[C@H]1CCCO1)C,BROAD,0.307963777
CC(C)NC(=O)c1onc(c1C(=O)O)CSc1cccc(c1)Cl,BROAD,0.205593149
Cc1ccc(cc1C)SCc1noc(c1C(=O)O)C(=O)NC[C@H]1CCCO1,BROAD,0.266664205
CC(C)c1ccc(cc1)SCc1noc(c1C(=O)O)C(=O)NC[C@H]1CCCO1,BROAD,0.253183173
CCOC(=O)CN1[C@H](C)[C@@H]([C@@H](NC1=O)c1cccc(c1)C(F)(F)F)C(=O)OC,BROAD,0.255643143
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@@H]1C(=O)OCc1ccccc1,BROAD,0.244798895
COC(=O)[C@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)COc1ccccc1)C2=O,BROAD,0.483322683
COCCN1[C@H](C)[C@@H]([C@@H](NC1=O)c1cccc(c1)C(F)(F)F)C(=O)OC,BROAD,0.258456711
CCCOC(=O)[C@H]1NC(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)OCCC,BROAD,0.309037238
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@@H]1C(=O)OCC1CCCCC1,BROAD,0.294503981
CCOC(=O)CN1[C@H](C)[C@H]([C@@H](NC1=O)c1cccc(c1)C(F)(F)F)C(=O)C,BROAD,0.217022685
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=C(C(=O)N)C1=O)O)C(=O)c1c(cccc1[C@@]3(C)O)O,BROAD,0.332561524
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2/C(=C(\CCC=C(C)C)C(=O)O)[C@H](C[C@@]21C)OC(=O)C,BROAD,0.286477093
C[C@H]1COc2c(c(cc3c2N1C=C(C(=O)O)C3=O)F)N1CCN(C)CC1,BROAD,0.741705331
CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(c(c1)F)N1CCOCC1,BROAD,0.255595603
Nc1nc(cs1)C(=NOCC(=O)O)C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C=C,BROAD,0.600498223
COc1c(c(cc2c1N(C=C(C(=O)O)C2=O)C1CC1)F)N1C[C@@H]2CCCN[C@@H]2C1,BROAD,0.582074405
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)C=C[C@]2(C)O[C@H]2[C@@H]1C,BROAD,0.646699366
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,BROAD,0.545423917
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=C(C(=O)N)C1=O)O)C(=O)c1c(cccc1[C@@]3(C)O)O,BROAD,0.332561523
CCC[C@H]1C[C@@H](N(C)C1)C(=O)N[C@@H]([C@@H](C)Cl)[C@H]1O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]1O,BROAD,0.557123211
CN(C)[C@H]1[C@H]2[C@@H](O)[C@H]3C(=C(O)[C@@]2(O)C(=C(C(=O)N)C1=O)O)C(=O)c1c(cccc1[C@@]3(C)O)O,BROAD,0.333870073
CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,BROAD,0.482570927
CN(C)[C@H]1[C@H]2C[C@H]3Cc4c(ccc(c4C(=O)[C@@H]3C(=O)[C@]2(O)C(=C(C(=O)N)C1=O)O)O)N(C)C,BROAD,0.353606759
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@@H]([C@@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,BROAD,0.565384577
CC1=C(CC(=O)N2C[C@H]3C[C@@H](C2)C2=CC=CC(=O)N2C3)C(=O)Oc2cc(c(cc21)Cl)O,BROAD,0.218993747
COc1ccc2c(c1OC)C(=O)N1[C@@H]2SC(C)(C)[C@H]1C(=O)NC1CC1,BROAD,0.274839142
CCC1=CC(=O)Oc2cc(c(cc21)Cl)O[C@@H](C)C(=O)NC[C@H]1CC[C@@H](CC1)C(=O)O,BROAD,0.227953878
CCCCC1=CC(=O)Oc2cc(c(cc21)Cl)O[C@@H](C)C(=O)NC[C@H]1CC[C@@H](CC1)C(=O)O,BROAD,0.246005879
CCCCCC(=O)Cc1cc(cc2c1C(=O)Oc1cc(c(c(c1O2)CCCCC)C(=O)O)O)O,BROAD,0.258187176
CCCC1=CC(=O)Oc2cc(c(cc21)Cl)O[C@@H](C)C(=O)NC[C@H]1CC[C@@H](CC1)C(=O)O,BROAD,0.235782059
OC(=O)c1ccc(cc1)-c1nc(cs1)-c1ccc(c(c1)Cl)Cl,BROAD,0.213020709
Cc1cc(cc(c1)C(=O)N[C@@H]1[C@@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nnc(s1)C)C,BROAD,0.713577113
COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=NOC)c1csc(n1)N)C2=O)C(=O)O[C@@H](C)OC(=O)OC(C)C,BROAD,0.457732549
CON=C(C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)O)c1cnc(s1)N,BROAD,0.641875643
CSc1ccc(cc1)/C=C/1\CCN2C(=O)c3ccc(cc3N=C21)C(=O)O,BROAD,0.225329278
Cc1nnc(s1)SCC1=C(N2[C@@H](SC1)[C@@H](NC(=O)c1cccc(c1F)F)C2=O)C(=O)O,BROAD,0.785715148
Cc1nnc(s1)SCC1=C(N2[C@@H](SC1)[C@@H](NC(=O)Cn1ncc(c1C)Cl)C2=O)C(=O)O,BROAD,0.71944728
Cc1cc(nn1CC(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nnnn1C)C(F)F,BROAD,0.703672552
CC(=O)OCC1=C(N2[C@@H](SC1)[C@@H](NC(=O)Cn1nc(c(c1C)Cl)C(F)F)C2=O)C(=O)O,BROAD,0.596583703
COc1c(c(cc2c1N(C=C(C(=O)O)C2=O)C1CC1)F)N1CCN([C@@H](C)C1)C(=S)Nc1ccccc1F,BROAD,0.285797973
Cc1c(c(nn1CC(=O)NCc1ccco1)[N+](=O)[O-])Cl,BROAD,0.222565096
Clc1cc(c2nnc(n2c1)SCC(=O)N[C@H]1CCS(=O)(=O)C1)Cl,BROAD,0.345464659
